time,qei_theta,qei_omega_filtered,qei_alpha_estimate,reference_position,reference_velocity,reference_acceleration
7.56,1.37324905395508,-0.929761052131653,-0.175726339221001,1.36807906627655,-0.895326793193817,-2
7.561,1.37209838628769,-0.931297466158867,-0.161438284441826,1.36717975139618,-0.897326767444611,-2
7.562,1.3709477186203,-0.932833880186082,-0.14715022966265,1.36628043651581,-0.899326741695405,-2
7.563,1.36979705095291,-0.934370294213295,-0.132862174883488,1.36538112163544,-0.901326715946197,-2
7.564,1.36864638328552,-0.935906708240509,-0.118574120104313,1.36448180675507,-0.903326690196991,-2
7.565,1.36764913797378,-0.936825841665268,-0.150784561410561,1.36357447504997,-0.905326664447785,-2
7.566,1.36665189266205,-0.937744975090027,-0.18299500271678,1.36266714334488,-0.907326638698578,-2
7.567,1.36565464735031,-0.938664108514786,-0.215205444023027,1.36175981163979,-0.909326612949372,-2
7.568,1.36465740203857,-0.939583241939545,-0.247415885329247,1.36085247993469,-0.911326587200165,-2
7.569,1.36350676417351,-0.940924376249314,-0.183575718430788,1.35993719100952,-0.913326561450959,-2
7.57,1.36235612630844,-0.942265510559083,-0.11973555153233,1.35902190208435,-0.915326535701753,-2
7.571,1.36120548844337,-0.94360664486885,-0.0558953846339278,1.35810661315918,-0.917326509952545,-2
7.572,1.36005485057831,-0.944947779178619,0.00794478226453066,1.35719132423401,-0.919326484203339,-2
7.573,1.35905763506889,-0.945757418870926,-0.112420991296002,1.35626798868179,-0.921326458454133,-2
7.574,1.35806041955948,-0.946567058563232,-0.232786764856428,1.35534465312958,-0.923326432704926,-2
7.575,1.35706320405006,-0.947376698255539,-0.353152538416961,1.35442131757736,-0.92532640695572,-2
7.576,1.35606598854065,-0.948186337947845,-0.473518311977386,1.35349798202515,-0.927326381206512,-2
7.577,1.35491538047791,-0.949723482131958,-0.550358563661592,1.35256665945053,-0.929326355457306,-2
7.578,1.35376477241516,-0.951260626316071,-0.627198815345798,1.35163533687592,-0.9313263297081,-2
7.579,1.35261416435242,-0.952797770500183,-0.704039067029936,1.3507040143013,-0.933326303958892,-2
7.58,1.35146355628967,-0.954334914684296,-0.780879318714142,1.34977269172668,-0.935326278209686,-2
7.581,1.35046631097794,-0.955243468284607,-0.925047829747264,1.34906896948814,-0.936826258897782,-2
7.582,1.3494690656662,-0.956152021884918,-1.06921634078026,1.3483652472496,-0.938326239585876,-2
7.583,1.34847182035446,-0.95706057548523,-1.21338485181338,1.34766152501106,-0.939826220273972,-2
7.584,1.34747457504272,-0.957969129085541,-1.35755336284637,1.34695780277252,-0.941326200962067,-2
7.585,1.34624719619751,-0.959925691286723,-1.09225124120704,1.3456974029541,-0.943992833296459,-2
7.586,1.34501981735229,-0.961882253487906,-0.826949119567714,1.34443700313568,-0.946659465630851,-2
7.587,1.34379243850708,-0.963838815689087,-0.561646997928619,1.34317660331726,-0.94932609796524,-2
7.588,1.34287190437317,-0.964826732873917,-0.702956750988992,1.34222328662872,-0.951326072216034,-2
7.589,1.34195137023926,-0.965814650058747,-0.844266504049364,1.34126996994019,-0.953326046466828,-2
7.59,1.34103083610535,-0.966802567243576,-0.985576257109611,1.34031665325165,-0.95532602071762,-2
7.591,1.34011030197144,-0.967790484428406,-1.12688601016998,1.33936333656311,-0.957325994968414,-2
7.592,1.3391130566597,-0.969379499554633,-1.27443635463708,1.33840200304985,-0.959325969219207,-2
7.593,1.33811581134796,-0.970968514680862,-1.42198669910431,1.33744066953659,-0.961325943470001,-2
7.594,1.33711856603622,-0.972557529807091,-1.56953704357154,1.33647933602333,-0.963325917720796,-2
7.595,1.33612132072449,-0.974146544933319,-1.71708738803864,1.33551800251007,-0.965325891971588,-2
7.596,1.3352774977684,-0.975707456469536,-1.80143722891809,1.33454868197441,-0.967325866222382,-2
7.597,1.33443367481232,-0.977268368005753,-1.88578706979755,1.33357936143875,-0.969325840473176,-2
7.598,1.33358985185623,-0.978829279541969,-1.97013691067694,1.33261004090309,-0.971325814723968,-2
7.599,1.33274602890015,-0.980390191078186,-2.0544867515564,1.33164072036743,-0.973325788974762,-2
7.6,1.33174881339073,-0.98265653848648,-2.15192067623134,1.33090850710869,-0.974825769662856,-2
7.601,1.33075159788132,-0.984922885894775,-2.24935460090637,1.33017629384995,-0.976325750350952,-2
7.602,1.3297543823719,-0.987189233303071,-2.3467885255814,1.3294440805912,-0.977825731039048,-2
7.603,1.32875716686249,-0.989455580711365,-2.44422245025635,1.32871186733246,-0.979325711727142,-2
7.604,1.32763210932414,-0.991854786872864,-2.37834254900612,1.32740076382955,-0.981992344061534,-2
7.605,1.32650705178579,-0.994253993034364,-2.3124626477559,1.32608966032664,-0.984658976395926,-2
7.606,1.32538199424744,-0.996653199195862,-2.24658274650574,1.32477855682373,-0.987325608730316,-2
7.607,1.32453817129135,-0.998339414596558,-2.1929433941841,1.32378724217415,-0.98932558298111,-2
7.608,1.32369434833527,-1.00002562999725,-2.13930404186251,1.32279592752457,-0.991325557231902,-2
7.609,1.32285052537918,-1.00171184539795,-2.08566468954088,1.32180461287498,-0.993325531482696,-2
7.61,1.3220067024231,-1.00339806079865,-2.03202533721924,1.3208132982254,-0.99532550573349,-2
7.611,1.32093274593353,-1.00587227940559,-2.00458747148515,1.31981399655342,-0.997325494885444,-2
7.612,1.31985878944397,-1.00834649801254,-1.97714960575104,1.31881469488144,-0.999325484037399,-2
7.613,1.31878483295441,-1.01082071661949,-1.94971174001693,1.31781539320946,-1.00132547318935,-2
7.614,1.31771087646484,-1.01329493522644,-1.92227387428284,1.31681609153748,-1.00332546234131,-2
7.615,1.31671366095543,-1.01506617665291,-1.76898548007008,1.31580877304077,-1.0053254365921,-2
7.616,1.31571644544601,-1.01683741807938,-1.61569708585746,1.31480145454407,-1.00732541084289,-2
7.617,1.3147192299366,-1.01860865950584,-1.4624086916447,1.31379413604736,-1.00932538509369,-2
7.618,1.31372201442719,-1.02037990093231,-1.30912029743195,1.31278681755066,-1.01132535934448,-2
7.619,1.31272476911545,-1.02214738726616,-1.38225454092023,1.31177151203156,-1.01332533359527,-2
7.62,1.31172752380371,-1.02391487360001,-1.45538878440857,1.31075620651245,-1.01532530784607,-2
7.621,1.31073027849197,-1.02568235993385,-1.52852302789691,1.30974090099335,-1.01732528209686,-2
7.622,1.30973303318024,-1.0274498462677,-1.60165727138519,1.30872559547424,-1.01932525634766,-2
7.623,1.30850565433502,-1.02964869141579,-1.50123104453085,1.30770227313042,-1.02132523059845,-2
7.624,1.30727827548981,-1.03184753656387,-1.40080481767659,1.30667895078659,-1.02332520484924,-2
7.625,1.30605089664459,-1.03404638171196,-1.30037859082224,1.30565562844276,-1.02532517910004,-2
7.626,1.30482351779938,-1.03624522686005,-1.1999523639679,1.30463230609894,-1.02732515335083,-2
7.627,1.30374956130981,-1.03773558139801,-1.1935987174511,1.30385959148407,-1.0288251042366,-2
7.628,1.30267560482025,-1.03922593593597,-1.1872450709343,1.3030868768692,-1.03032505512238,-2
7.629,1.30160164833069,-1.04071629047394,-1.18089142441749,1.30231416225433,-1.03182500600815,-2
7.63,1.30052769184113,-1.0422066450119,-1.1745377779007,1.30154144763947,-1.03332495689392,-2
7.631,1.29930031299591,-1.04370145003001,-1.08620218435921,1.30050512154897,-1.03532497088114,-2
7.632,1.2980729341507,-1.04519625504812,-0.997866590817795,1.29946879545848,-1.03732498486837,-2
7.633,1.29684555530548,-1.04669106006622,-0.909530997276306,1.29843246936798,-1.03932499885559,-2
7.634,1.29551589488983,-1.04847041765849,-0.744493941465965,1.29704137643178,-1.04199163118998,-2
7.635,1.29418623447418,-1.05024977525075,-0.57945688565577,1.29565028349559,-1.04465826352437,-2
7.636,1.29285657405853,-1.05202913284302,-0.414419829845428,1.29425919055939,-1.04732489585876,-2
7.637,1.29152691364288,-1.05337091286977,-0.497111380100275,1.29320887724558,-1.04932483037313,-2
7.638,1.29019725322723,-1.05471269289652,-0.579802930355048,1.29215856393178,-1.05132476488749,-2
7.639,1.28886759281158,-1.05605447292328,-0.662494480609894,1.29110825061798,-1.05332469940186,-2
7.64,1.28771695494652,-1.05726024508476,-0.556321445852565,1.29005095362663,-1.05532467365265,-2
7.641,1.28656631708145,-1.05846601724625,-0.450148411095142,1.28899365663528,-1.05732464790344,-2
7.642,1.28541567921638,-1.05967178940773,-0.343975376337719,1.28793635964394,-1.05932462215424,-2
7.643,1.28426504135132,-1.06087756156921,-0.237802341580391,1.28687906265259,-1.06132459640503,-2
7.644,1.2832678258419,-1.06206807494164,-0.2967968247831,1.28608083724976,-1.06282460689545,-2
7.645,1.28227061033249,-1.06325858831406,-0.355791307985809,1.28528261184692,-1.06432461738586,-2
7.646,1.28127339482307,-1.06444910168648,-0.414785791188465,1.28448438644409,-1.06582462787628,-2
7.647,1.28027617931366,-1.0656396150589,-0.473780274391174,1.28368616104126,-1.0673246383667,-2
7.648,1.27904880046845,-1.06697738170624,-0.467746714750929,1.28261582056681,-1.06932457288106,-2
7.649,1.27782142162323,-1.06831514835358,-0.461713155110679,1.28154548009237,-1.07132450739543,-2
7.65,1.27659404277802,-1.06965291500092,-0.455679595470428,1.28047513961792,-1.07332444190979,-2
7.651,1.27526438236237,-1.07073167959849,-0.622649431228588,1.27903874715169,-1.07599107424418,-2
7.652,1.27393472194672,-1.07181044419607,-0.789619266986896,1.27760235468546,-1.07865770657857,-2
7.653,1.27260506153107,-1.07288920879364,-0.956589102745177,1.27616596221924,-1.08132433891297,-2
7.654,1.2715311050415,-1.07454282045364,-1.09215539693835,1.27535271644592,-1.08282434940338,-2
7.655,1.27045714855194,-1.07619643211365,-1.22772169113165,1.27453947067261,-1.0843243598938,-2
7.656,1.26938319206238,-1.07785004377365,-1.36328798532483,1.27372622489929,-1.08582437038422,-2
7.657,1.26830923557281,-1.07950365543365,-1.49885427951813,1.27291297912598,-1.08732438087463,-2
7.658,1.26708189646403,-1.08116404215495,-1.42691445350645,1.27182269096374,-1.089324315389,-2
7.659,1.26585455735525,-1.08282442887624,-1.35497462749483,1.27073240280151,-1.09132424990336,-2
7.66,1.26462721824646,-1.08448481559753,-1.28303480148315,1.26964211463928,-1.09332418441772,-2
7.661,1.26360440254211,-1.08586450417837,-1.53293188412992,1.26854578653971,-1.09532419840495,-2
7.662,1.26258158683777,-1.0872441927592,-1.78282896677646,1.26744945844015,-1.09732421239217,-2
7.663,1.26155877113342,-1.08862388134003,-2.03272604942322,1.26635313034058,-1.09932422637939,-2
7.664,1.26053595542908,-1.08998668193817,-2.01183497905732,1.26488204797109,-1.10199085871378,-2
7.665,1.25951313972473,-1.09134948253632,-1.99094390869141,1.2634109656016,-1.10465749104818,-2
7.666,1.25849032402039,-1.09271228313446,-1.9700528383255,1.26193988323212,-1.10732412338257,-2
7.667,1.25741639733315,-1.09472993016243,-1.92070350050928,1.26110714673996,-1.10882407426834,-2
7.668,1.2563424706459,-1.0967475771904,-1.87135416269302,1.2602744102478,-1.11032402515411,-2
7.669,1.25526854395866,-1.09876522421837,-1.82200482487676,1.25944167375565,-1.11182397603989,-2
7.67,1.25419461727142,-1.10078287124634,-1.77265548706055,1.25860893726349,-1.11332392692566,-2
7.671,1.25296723842621,-1.10296897093455,-2.08251810073862,1.2571192185084,-1.11599055926005,-2
7.672,1.25173985958099,-1.10515507062276,-2.39238071441641,1.25562949975332,-1.11865719159444,-2
7.673,1.25051248073578,-1.10734117031097,-2.70224332809448,1.25413978099823,-1.12132382392883,-2
7.674,1.24948966503143,-1.10940551757813,-2.78419240315758,1.25301543871562,-1.12332383791606,-2
7.675,1.24846684932709,-1.11146986484528,-2.8661414782206,1.251891096433,-1.12532385190328,-2
7.676,1.24744403362274,-1.11353421211243,-2.94809055328369,1.25076675415039,-1.1273238658905,-2
7.677,1.24660024046898,-1.1153150498867,-2.85894054174419,1.24991905689239,-1.12882381677628,-2
7.678,1.24575644731522,-1.11709588766098,-2.76979053020477,1.2490713596344,-1.13032376766205,-2
7.679,1.24491265416145,-1.11887672543526,-2.68064051866527,1.2482236623764,-1.13182371854782,-2
7.68,1.24406886100769,-1.12065756320953,-2.59149050712585,1.24737596511841,-1.13332366943359,-2
7.681,1.24273920059204,-1.12374762694041,-2.55069589614867,1.24585954348246,-1.13599030176799,-2
7.682,1.24140954017639,-1.12683769067129,-2.50990128517148,1.24434312184652,-1.13865693410238,-2
7.683,1.24007987976074,-1.12992775440216,-2.46910667419434,1.24282670021057,-1.14132356643677,-2
7.684,1.23908266425133,-1.13177254796028,-2.24639475345607,1.24196845293045,-1.14282357692719,-2
7.685,1.23808544874191,-1.1336173415184,-2.02368283271799,1.24111020565033,-1.1443235874176,-2
7.686,1.2370882332325,-1.13546213507652,-1.80097091197972,1.24025195837021,-1.14582359790802,-2
7.687,1.23609101772308,-1.13730692863464,-1.57825899124146,1.23939371109009,-1.14732360839844,-2
7.688,1.23496596018473,-1.13944097359975,-1.71699833869926,1.23824342091878,-1.1493235429128,-2
7.689,1.23384090264638,-1.14157501856486,-1.85573768615719,1.23709313074748,-1.15132347742716,-2
7.69,1.23271584510803,-1.14370906352997,-1.99447703361511,1.23594284057617,-1.15332341194153,-2
7.691,1.23138618469238,-1.14580206076304,-1.87253522872928,1.23478651046753,-1.15532342592875,-2
7.692,1.23005652427673,-1.14789505799611,-1.75059342384335,1.23363018035889,-1.15732343991598,-2
7.693,1.22872686386108,-1.14998805522919,-1.62865161895752,1.23247385025024,-1.1593234539032,-2
7.694,1.22749948501587,-1.15243339538574,-1.6932135820389,1.23131155967712,-1.16132338841756,-2
7.695,1.22627210617065,-1.1548787355423,-1.75777554512028,1.230149269104,-1.16332332293193,-2
7.696,1.22504472732544,-1.15732407569885,-1.8223375082016,1.22898697853088,-1.16532325744629,-2
7.697,1.22371506690979,-1.15943825244904,-1.52525730927776,1.22781864802043,-1.16732327143351,-2
7.698,1.22238540649414,-1.16155242919922,-1.22817711035393,1.22665031750997,-1.16932328542074,-2
7.699,1.22105574607849,-1.1636666059494,-0.931096911430359,1.22548198699951,-1.17132329940796,-2
7.7,1.2197261651357,-1.16561996936798,-0.932905356089275,1.22430769602458,-1.17332323392232,-2
7.701,1.21839658419291,-1.16757333278656,-0.934713800748189,1.22313340504964,-1.17532316843669,-2
7.702,1.21706700325012,-1.16952669620514,-0.936522245407104,1.22195911407471,-1.17732310295105,-2
7.703,1.2157373825709,-1.17108702659607,-0.925775349140164,1.22077878316243,-1.17932311693827,-2
7.704,1.21440776189168,-1.172647356987,-0.915028452873233,1.21959845225016,-1.1813231309255,-2
7.705,1.21307814121246,-1.17420768737793,-0.904281556606293,1.21841812133789,-1.18332314491272,-2
7.706,1.21154395739237,-1.17568914095561,-0.704292764266273,1.21683506170909,-1.18598977724711,-2
7.707,1.21000977357229,-1.17717059453328,-0.504303971926431,1.21525200208028,-1.1886564095815,-2
7.708,1.2084755897522,-1.17865204811096,-0.304315179586411,1.21366894245148,-1.19132304191589,-2
7.709,1.20714592933655,-1.1796616713206,-0.306575973828632,1.2124746243159,-1.19332297643026,-2
7.71,1.2058162689209,-1.18067129453023,-0.308836768070856,1.21128030618032,-1.19532291094462,-2
7.711,1.20448660850525,-1.18168091773987,-0.31109756231308,1.21008598804474,-1.19732284545898,-2
7.712,1.20341271162033,-1.18289625644684,-0.268385373055954,1.20918574929237,-1.1988228559494,-2
7.713,1.20233881473541,-1.18411159515381,-0.22567318379879,1.20828551054001,-1.20032286643982,-2
7.714,1.20126491785049,-1.18532693386078,-0.182960994541626,1.20738527178764,-1.20182287693024,-2
7.715,1.20019102096558,-1.18654227256775,-0.1402488052845,1.20648503303528,-1.20332288742065,-2
7.716,1.19845231374105,-1.18813268343608,-0.166746760408091,1.20487531026204,-1.20598951975505,-2
7.717,1.19671360651652,-1.1897230943044,-0.193244715531659,1.20326558748881,-1.20865615208944,-2
7.718,1.19497489929199,-1.19131350517273,-0.219742670655251,1.20165586471558,-1.21132278442383,-2
7.719,1.19344067573547,-1.19250492254893,-0.185990038017422,1.20044155915578,-1.21332271893819,-2
7.72,1.19190645217896,-1.19369633992513,-0.152237405379623,1.19922725359599,-1.21532265345255,-2
7.721,1.19037222862244,-1.19488775730133,-0.118484772741795,1.19801294803619,-1.21732258796692,-2
7.722,1.1893749833107,-1.19587102532387,-0.251549137756288,1.19709771871567,-1.21882259845734,-2
7.723,1.18837773799896,-1.19685429334641,-0.384613502770662,1.19618248939514,-1.22032260894775,-2
7.724,1.18738049268722,-1.19783756136894,-0.517677867785155,1.19526726007462,-1.22182261943817,-2
7.725,1.18638324737549,-1.19882082939148,-0.65074223279953,1.19435203075409,-1.22332262992859,-2
7.726,1.1849513053894,-1.20047914981842,-0.613529562950123,1.19312572479248,-1.22532256444295,-2
7.727,1.18351936340332,-1.20213747024536,-0.576316893100716,1.19189941883087,-1.22732249895732,-2
7.728,1.18208742141724,-1.2037957906723,-0.539104223251343,1.19067311286926,-1.22932243347168,-2
7.729,1.18086008230845,-1.2049857378006,-0.650102118651105,1.18944080670675,-1.2313224474589,-2
7.73,1.17963274319967,-1.20617568492889,-0.761100014050867,1.18820850054423,-1.23332246144613,-2
7.731,1.17840540409088,-1.20736563205719,-0.872097909450531,1.18697619438171,-1.23532247543335,-2
7.732,1.17717810471853,-1.20860882600149,-0.925977746645625,1.18573788801829,-1.23732240994771,-2
7.733,1.17595080534617,-1.20985201994578,-0.979857583840672,1.18449958165487,-1.23932234446208,-2
7.734,1.17472350597382,-1.21109521389008,-1.03373742103577,1.18326127529144,-1.24132227897644,-2
7.735,1.1735984881719,-1.21249341964722,-1.38119196891795,1.18201696872711,-1.24332229296366,-2
7.736,1.17247347036998,-1.21389162540436,-1.72864651679982,1.18077266216278,-1.24532230695089,-2
7.737,1.17134845256805,-1.2152898311615,-2.07610106468201,1.17952835559845,-1.24732232093811,-2
7.738,1.16981422901153,-1.21759158372879,-2.05416214466094,1.17827904224396,-1.2493222951889,-2
7.739,1.16828000545502,-1.21989333629608,-2.03222322463989,1.17702972888947,-1.2513222694397,-2
7.74,1.1670526266098,-1.22200612227122,-2.18550880750025,1.17535599072774,-1.25398890177409,-2
7.741,1.16582524776459,-1.22411890824636,-2.33879439036047,1.17368225256602,-1.25665553410848,-2
7.742,1.16459786891937,-1.2262316942215,-2.49207997322083,1.1720085144043,-1.25932216644287,-2
7.743,1.16326820850372,-1.22889649868012,-2.44356870651244,1.17074620723724,-1.26132210095724,-2
7.744,1.16193854808807,-1.23156130313873,-2.39505743980409,1.16948390007019,-1.2633220354716,-2
7.745,1.16060888767242,-1.23422610759735,-2.3465461730957,1.16822159290314,-1.26532196998596,-2
7.746,1.15948379039764,-1.23597590128581,-2.40499401092531,1.16695328553518,-1.26732198397319,-2
7.747,1.15835869312286,-1.23772569497426,-2.46344184875487,1.16568497816722,-1.26932199796041,-2
7.748,1.15723359584808,-1.23947548866272,-2.52188968658447,1.16441667079926,-1.27132201194763,-2
7.749,1.15631306171417,-1.24141737818718,-2.54810345172881,1.1634609401226,-1.2728219628334,-2
7.75,1.15539252758026,-1.24335926771164,-2.57431721687317,1.16250520944595,-1.27432191371918,-2
7.751,1.15447199344635,-1.2453011572361,-2.60053098201753,1.1615494787693,-1.27582186460495,-2
7.752,1.15355145931244,-1.24724304676056,-2.62674474716187,1.16059374809265,-1.27732181549072,-2
7.753,1.15201729536056,-1.25007480382919,-2.75276196002966,1.15931445360184,-1.27932178974152,-2
7.754,1.15048313140869,-1.25290656089783,-2.87877917289739,1.15803515911102,-1.28132176399231,-2
7.755,1.14925579229991,-1.25529925028483,-2.93716700871787,1.15675083796183,-1.28332177797953,-2
7.756,1.14802845319112,-1.25769193967184,-2.99555484453841,1.15546651681264,-1.28532179196676,-2
7.757,1.14680111408234,-1.26008462905884,-3.05394268035889,1.15418219566345,-1.28732180595398,-2
7.758,1.14577829837799,-1.26185890038808,-2.6785959402719,1.15289191404978,-1.28932174046834,-2
7.759,1.14475548267364,-1.26363317171733,-2.30324920018492,1.15160163243612,-1.29132167498271,-2
7.76,1.1437326669693,-1.26540744304657,-1.92790246009827,1.15031135082245,-1.29332160949707,-2
7.761,1.14250528812408,-1.26786196231842,-2.03119683265689,1.14901502927144,-1.29532162348429,-2
7.762,1.14127790927887,-1.27031648159027,-2.13449120521552,1.14771870772044,-1.29732163747152,-2
7.763,1.14005053043365,-1.27277100086212,-2.23778557777405,1.14642238616943,-1.29932165145874,-2
7.764,1.13805603981018,-1.27609884738922,-1.97558772563923,1.14446896314621,-1.30232155323029,-2
7.765,1.13606154918671,-1.27942669391632,-1.71338987350464,1.14251554012299,-1.30532145500183,-2
7.766,1.13468080759048,-1.28194186091423,-1.60463392734525,1.14120623469353,-1.30732142925262,-2
7.767,1.13330006599426,-1.28445702791214,-1.49587798118586,1.13989692926407,-1.30932140350342,-2
7.768,1.13191932439804,-1.28697219491005,-1.38712203502657,1.13858762383461,-1.31132137775421,-2
7.769,1.13053858280182,-1.28948736190796,-1.27836608886719,1.13727831840515,-1.313321352005,-2
7.77,1.1291578412056,-1.2912235558033,-1.17731915414329,1.13596099615097,-1.3153213262558,-2
7.771,1.12777709960938,-1.29295974969864,-1.07627221941948,1.13464367389679,-1.31732130050659,-2
7.772,1.12639635801315,-1.29469594359398,-0.97522528469558,1.13332635164261,-1.31932127475739,-2
7.773,1.12501561641693,-1.29643213748932,-0.874178349971771,1.13200902938843,-1.32132124900818,-2
7.774,1.12371152639389,-1.29830628633499,-0.922384396195422,1.13068372011185,-1.32332122325897,-2
7.775,1.12240743637085,-1.30018043518066,-0.970590442419074,1.12935841083527,-1.32532119750977,-2
7.776,1.12110334634781,-1.30205458402634,-1.01879648864268,1.12803310155869,-1.32732117176056,-2
7.777,1.11979925632477,-1.30392873287201,-1.06700253486633,1.1267077922821,-1.32932114601135,-2
7.778,1.11841851472855,-1.30523788928986,-1.02324832975862,1.12537449598312,-1.33132112026215,-2
7.779,1.11703777313232,-1.3065470457077,-0.979494124650955,1.12404119968414,-1.33332109451294,-2
7.78,1.1156570315361,-1.30785620212555,-0.935739919543247,1.12270790338516,-1.33532106876373,-2
7.781,1.11427628993988,-1.3091653585434,-0.891985714435577,1.12137460708618,-1.33732104301453,-2
7.782,1.11274215579033,-1.31091970205307,-0.813161939382536,1.1200333237648,-1.33932101726532,-2
7.783,1.11120802164078,-1.31267404556275,-0.734338164329494,1.11869204044342,-1.34132099151611,-2
7.784,1.10967388749123,-1.31442838907242,-0.655514389276522,1.11735075712204,-1.34332096576691,-2
7.785,1.10813975334167,-1.31618273258209,-0.57669061422348,1.11600947380066,-1.3453209400177,-2
7.786,1.1066822707653,-1.31736370921135,-0.588450655341154,1.11466014385223,-1.34732091426849,-2
7.787,1.10522478818893,-1.31854468584061,-0.600210696458817,1.11331081390381,-1.34932088851929,-2
7.788,1.10376730561256,-1.31972566246986,-0.61197073757649,1.11196148395538,-1.35132086277008,-2
7.789,1.10230982303619,-1.32090663909912,-0.623730778694153,1.11061215400696,-1.35332083702087,-2
7.79,1.10085240006447,-1.32233962416649,-0.780551642179524,1.10959494113922,-1.35482084751129,-2
7.791,1.09939497709274,-1.32377260923386,-0.937372505664895,1.10857772827148,-1.35632085800171,-2
7.792,1.09793755412102,-1.32520559430122,-1.09419336915013,1.10756051540375,-1.35782086849213,-2
7.793,1.09648013114929,-1.32663857936859,-1.2510142326355,1.10654330253601,-1.35932087898254,-2
7.794,1.09486922621727,-1.3284747004509,-1.05429344624272,1.10483792424202,-1.36182081699371,-2
7.795,1.09325832128525,-1.3303108215332,-0.857572659850121,1.10313254594803,-1.36432075500488,-2
7.796,1.09164741635323,-1.33214694261551,-0.660851873457344,1.10142716765404,-1.36682069301605,-2
7.797,1.0900365114212,-1.33398306369781,-0.464131087064743,1.09972178936005,-1.36932063102722,-2
7.798,1.08857905864716,-1.33508336544037,-0.491841740906245,1.0983484685421,-1.37132060527802,-2
7.799,1.08712160587311,-1.33618366718292,-0.519552394747746,1.09697514772415,-1.37332057952881,-2
7.8,1.08566415309906,-1.33728396892548,-0.547263048589223,1.0956018269062,-1.3753205537796,-2
7.801,1.08420670032501,-1.33838427066803,-0.574973702430725,1.09422850608826,-1.3773205280304,-2
7.802,1.08251914381981,-1.34053930640221,-0.742615699768141,1.09250062704086,-1.37982052564621,-2
7.803,1.08083158731461,-1.34269434213638,-0.910257697105408,1.09077274799347,-1.38232052326202,-2
7.804,1.0791440308094,-1.34484937787056,-1.07789969444282,1.08904486894607,-1.38482052087784,-2
7.805,1.0774564743042,-1.34700441360474,-1.24554169178009,1.08731698989868,-1.38732051849365,-2
7.806,1.07647461891174,-1.34794192314148,-1.33807642459873,1.08648281097412,-1.38852047920227,-2
7.807,1.07549276351929,-1.34887943267822,-1.43061115741736,1.08564863204956,-1.38972043991089,-2
7.808,1.07451090812683,-1.34981694221497,-1.52314589023592,1.084814453125,-1.39092040061951,-2
7.809,1.07352905273437,-1.35075445175171,-1.61568062305455,1.08398027420044,-1.39212036132813,-2
7.81,1.07254719734192,-1.35169196128845,-1.70821535587311,1.08314609527588,-1.39332032203674,-2
7.811,1.07093626260757,-1.3541804254055,-1.78897991776468,1.08139821887016,-1.39582031965256,-2
7.812,1.06932532787323,-1.35666888952255,-1.86974447965626,1.07965034246445,-1.39832031726837,-2
7.813,1.06771439313889,-1.3591573536396,-1.95050904154776,1.07790246605873,-1.40082031488419,-2
7.814,1.06610345840454,-1.36164581775665,-2.03127360343933,1.07615458965302,-1.4033203125,-2
7.815,1.064722687006,-1.36342263221741,-2.1135331988335,1.07474729418755,-1.40532028675079,-2
7.816,1.06334191560745,-1.36519944667816,-2.1957927942276,1.07333999872208,-1.40732026100159,-2
7.817,1.06196114420891,-1.36697626113892,-2.27805238962177,1.07193270325661,-1.40932023525238,-2
7.818,1.06058037281036,-1.36875307559967,-2.36031198501587,1.07052540779114,-1.41132020950317,-2
7.819,1.05927631258965,-1.37109076976776,-2.2921853661537,1.06911009550095,-1.41332018375397,-2
7.82,1.05797225236893,-1.37342846393585,-2.22405874729153,1.06769478321075,-1.41532015800476,-2
7.821,1.05666819214821,-1.37576615810394,-2.15593212842943,1.06627947092056,-1.41732013225555,-2
7.822,1.05536413192749,-1.37810385227203,-2.08780550956726,1.06486415863037,-1.41932010650635,-2
7.823,1.05382996797562,-1.38067930936813,-2.2492649555207,1.06308379769325,-1.42182004451752,-2
7.824,1.05229580402374,-1.38325476646423,-2.410724401474,1.06130343675613,-1.42431998252869,-2
7.825,1.05076164007187,-1.38583022356033,-2.57218384742744,1.05952307581901,-1.42681992053986,-2
7.826,1.04922747612,-1.38840568065643,-2.73364329338074,1.0577427148819,-1.42931985855103,-2
7.827,1.04812285900116,-1.39026517868042,-2.69691567420959,1.05659606456757,-1.43091983795166,-2
7.828,1.04701824188232,-1.39212467670441,-2.66018805503844,1.05544941425323,-1.4325198173523,-2
7.829,1.04591362476349,-1.39398417472839,-2.62346043586732,1.0543027639389,-1.43411979675293,-2
7.83,1.04480900764465,-1.39584367275238,-2.58673281669617,1.05315611362457,-1.43571977615356,-2
7.831,1.04370439052582,-1.39770317077637,-2.55000519752502,1.05200946331024,-1.4373197555542,-2
7.832,1.04224690794945,-1.39969715476036,-2.47516453266147,1.05056816339493,-1.43931972980499,-2
7.833,1.04078942537308,-1.40169113874435,-2.40032386779785,1.04912686347961,-1.44131970405579,-2
7.834,1.03933194279671,-1.40368512272835,-2.3254832029343,1.0476855635643,-1.44331967830658,-2
7.835,1.03787446022034,-1.40567910671234,-2.25064253807068,1.04624426364899,-1.44531965255737,-2
7.836,1.03626352548599,-1.40843233466148,-2.13188365101812,1.04443141818047,-1.44779327511787,-1.9874295592308
7.837,1.03465259075165,-1.41118556261062,-2.01312476396566,1.04261857271195,-1.45026689767837,-1.97485911846161
